ID,STRATACD,ECOSECTION,PHOTOYEAR,NUMCOND,PNTCNT,TREE,SHRUB,TREESHRUB,FOREST,NONFOREST,VEGETATED,NONVEGETATED,DEAD,ASPEN,PINYON,PJSPP,SAGE,SPRUCEFIR,INSDIS_DROUGHT,FIRE,EVI2005097,EVI2005177,EVI2005273,NDV2005097,NDV2005177,NDV2005273,NIR2005097,NIR2005177,NIR2005273,RED2005097,RED2005177,RED2005273,NLCD01_250,ELEV250
958,3,341G,2005,1,49,0,53,53,0,100,69,31,0,0,0,0,22,0,0,0,874,3617,1147,970,5626,2352,2836,2684,1812,2449,739,1125,50,2045.00
959,3,341G,2005,1,49,0,53,53,0,100,73,27,0,0,0,0,35,0,0,0,-1036,3136,1533,-512,5419,2726,7168,2430,2330,7943,723,1337,50,1858.00
960,3,341G,2005,1,49,0,53,53,0,100,84,16,0,0,0,0,24,0,0,0,567,2264,1150,814,4139,2435,2267,2170,1784,1929,900,1086,50,2082.00
961,3,341G,2005,1,49,0,55,55,0,100,57,43,0,0,0,0,37,0,0,0,1345,1799,1039,2787,3165,1953,1720,2226,2105,970,1156,1418,50,1712.00
962,3,341G,2005,1,49,0,55,55,0,100,69,31,0,0,0,0,47,0,0,0,1393,1909,1094,2949,3269,2146,1678,2211,2081,914,1121,1347,50,1653.00
963,3,341G,2005,1,49,0,55,55,0,100,71,29,0,0,0,0,41,0,0,0,1533,2205,1088,2302,4685,2221,1969,2119,1899,1244,765,1209,50,1924.00
964,3,341G,2005,1,49,0,57,57,0,100,61,39,0,0,0,0,22,0,0,0,1293,2124,1132,2643,4387,2485,1803,1854,1688,1063,723,1016,50,1960.00
965,3,341G,2005,1,49,0,57,57,0,100,63,37,0,0,0,0,12,0,0,0,1232,1513,1285,2248,2639,2498,2137,2233,1983,1352,1300,1191,50,1758.00
966,3,341G,2005,1,49,0,57,57,0,100,67,33,0,0,0,0,31,0,0,0,1578,2214,1116,3167,3525,2312,1802,2357,1792,935,1129,1120,50,1898.00
967,3,341G,2005,1,49,0,57,57,0,100,76,24,0,0,0,0,6,0,0,0,1887,2114,1114,3424,3683,2075,2112,2340,2195,1034,1080,1440,50,1807.00
968,3,341G,2005,1,49,0,57,57,0,100,88,12,0,0,0,0,49,0,0,0,-794,2939,1443,-710,5320,3086,6806,2292,1855,7848,699,979,50,2215.00
969,3,341G,2005,1,49,0,59,59,0,100,65,35,0,0,0,0,8,0,0,0,1196,1617,965,2491,3285,1975,1674,1878,1800,1006,951,1208,50,1772.00
970,3,341G,2005,1,49,0,59,59,0,100,67,33,0,0,0,0,6,0,0,0,1391,1517,1071,2747,2701,2103,1834,2072,1956,1043,1191,1276,50,1645.00
971,3,341G,2005,1,49,0,59,59,0,100,71,29,0,0,0,0,39,0,0,0,1878,2571,1251,3221,4656,2369,2192,2419,2245,1126,878,1389,50,1906.00
972,3,341G,2005,1,49,0,63,63,0,100,73,27,0,0,0,0,31,0,0,0,-883,3463,1383,-610,5987,2703,7119,2671,2074,8046,672,1192,50,2198.00
973,3,341G,2005,1,49,0,65,65,0,100,67,33,0,0,0,0,4,0,0,0,1156,1473,919,2282,2800,2067,1831,1827,1540,1153,1030,1012,50,1747.00
974,3,341G,2005,1,49,0,65,65,0,100,67,33,0,0,0,0,18,0,0,0,1162,1704,1072,2583,3401,2168,1521,1789,1812,897,885,1171,50,1790.00
975,3,341G,2005,1,49,0,65,65,0,100,69,31,0,0,0,0,20,0,0,0,1241,1720,986,2694,3147,2003,1609,2033,1864,926,1060,1242,50,1776.00
976,3,341G,2005,1,49,0,65,65,0,100,86,14,0,0,0,0,29,0,0,0,51,2802,1380,270,5100,2696,5084,2496,1953,5203,812,1125,50,2093.00
977,3,341G,2005,1,49,0,67,67,0,100,73,27,0,0,0,0,41,0,0,0,1118,1775,1021,2541,3230,2005,1494,1960,1958,889,1004,1305,50,1850.00
978,3,341G,2005,1,49,0,69,69,0,100,80,20,0,0,0,0,27,0,0,0,-240,3323,1574,-108,5844,3130,5115,2450,1994,5230,641,1045,50,2081.00
979,3,341G,2005,1,49,0,69,69,0,100,80,20,0,0,0,0,57,0,0,0,-1503,3256,1273,-461,5645,2994,5783,2298,1491,6346,645,810,50,2226.00
980,3,341G,2005,1,49,2,78,80,2,98,82,18,2,0,0,0,51,0,0,0,-718,2592,1388,-446,4715,2661,5806,2258,1992,6350,813,1156,50,2002.00
981,3,342B,2005,1,49,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,414,495,354,517,740,580,2442,2036,1903,2201,1755,1694,30,1152.00
982,3,342B,2005,1,49,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,630,609,533,671,688,654,3037,3286,3322,2661,2863,2917,30,1175.00
983,3,342B,2005,1,49,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,633,618,568,456,693,642,5672,3071,3307,5177,2674,2908,30,1173.00
984,3,342B,2005,1,49,0,10,10,0,100,12,88,0,0,0,0,0,0,0,0,861,1098,770,1693,1766,1459,1356,1389,1287,964,981,961,50,1277.00
985,3,342B,2005,1,49,0,16,16,0,100,22,78,0,0,0,0,0,0,0,0,686,878,709,892,1080,972,2728,2873,2449,2289,2319,2029,30,1375.00
986,3,342B,2005,1,49,0,20,20,0,100,63,37,0,0,0,0,0,0,0,0,1874,1991,1298,3438,3789,2165,2071,2084,2681,1009,940,1726,50,2034.00
987,3,342B,2005,1,49,0,20,20,0,100,82,18,0,0,0,0,16,0,0,0,1931,3041,1314,2837,4828,2265,2490,2829,2623,1395,987,1657,50,2010.00
988,3,342B,2005,1,49,0,24,24,0,100,73,27,0,0,0,0,14,0,0,0,2359,2036,1173,3767,3163,2059,2518,2624,2458,1140,1363,1619,50,1517.00
989,3,342B,2005,1,49,0,24,24,0,100,96,4,0,0,0,0,24,0,0,0,1317,1075,770,2690,2055,1685,1733,1699,1631,1000,1123,1160,50,1507.00
990,3,342B,2005,1,49,0,27,27,0,100,35,65,0,0,0,0,6,0,0,0,1179,1110,933,1528,1424,1391,2901,2923,2730,2133,2195,2065,50,1567.00
991,3,342B,2005,1,49,0,29,29,0,100,31,69,0,0,0,0,12,0,0,0,1096,1347,942,2271,2448,1778,1642,1914,2008,1034,1162,1402,50,1412.00
992,3,342B,2005,1,49,0,29,29,0,100,78,22,0,0,0,0,6,0,0,0,972,1291,962,2435,2448,1946,1309,1920,1824,796,1165,1229,50,1737.00
993,3,342B,2005,1,49,0,31,31,0,100,33,67,0,0,0,0,0,0,0,0,920,1163,822,1539,2055,1453,2130,2146,2091,1563,1414,1560,50,1212.00
994,3,342B,2005,1,49,0,33,33,0,100,47,53,0,0,0,0,20,0,0,0,1297,1765,1144,2618,2978,2135,1774,1800,2099,1039,980,1361,50,1820.00
995,3,342B,2005,1,49,0,33,33,0,100,53,47,0,0,0,0,33,0,0,0,1714,1685,1353,2706,2905,2499,2381,2250,2259,1367,1237,1356,50,1745.00
996,3,342B,2005,1,49,0,33,33,0,100,67,33,0,0,0,0,0,0,0,0,1043,1509,1066,2626,3232,2167,1319,1752,1850,770,894,1193,50,1911.00
997,3,342B,2005,1,49,0,35,35,0,100,49,51,0,0,0,0,35,0,0,0,1478,1173,959,3137,2343,2124,1705,1607,1799,890,1000,1168,50,1385.00
998,3,342B,2005,1,49,0,37,37,0,100,43,57,0,0,0,0,24,0,0,0,1309,1472,1092,2404,2462,2270,1974,1964,1772,1213,1189,1116,50,1502.00
999,3,342B,2005,1,49,0,37,37,0,100,43,57,0,0,0,0,37,0,0,0,1144,1346,1045,2475,2549,2110,1588,1926,1837,958,1144,1197,50,1794.00
1000,3,342B,2005,1,49,0,39,39,0,100,43,57,0,0,0,0,0,0,0,0,2004,1230,1014,3178,2237,1917,2439,2013,2033,1263,1277,1378,50,1444.00
1001,3,342B,2005,1,49,0,39,39,0,100,51,49,0,0,0,0,27,0,0,0,1581,1338,978,2360,2834,1993,2532,1761,1837,1565,983,1228,50,1261.00
1002,3,342B,2005,1,49,0,39,39,0,100,69,31,0,0,0,0,16,0,0,0,1403,1270,1162,2632,2510,2121,1942,1918,2202,1133,1147,1431,50,1814.00
1003,3,342B,2005,1,49,0,41,41,0,100,57,43,0,0,0,0,16,0,0,0,1369,1796,985,2561,3101,2312,1935,2040,1483,1146,1079,927,50,1903.00
1004,3,342B,2005,1,49,0,41,41,0,100,67,33,0,0,0,0,35,0,0,0,1605,1401,1094,2465,2491,1961,2512,2213,2186,1518,1329,1469,50,1800.00
1005,3,342B,2005,1,49,0,43,43,0,100,47,53,0,0,0,0,35,0,0,0,1048,1426,960,2396,2799,1898,1457,1832,1860,893,1032,1266,50,1834.00
1006,3,342B,2005,1,49,0,43,43,0,100,51,49,0,0,0,0,43,0,0,0,888,1821,1052,1878,2901,1948,1559,2588,2103,1066,1423,1416,50,1746.00
1007,3,342B,2005,1,49,0,45,45,0,100,76,24,0,0,0,0,0,0,0,0,1160,1386,1108,2541,2707,2143,1556,1893,1999,925,1087,1296,50,1784.00
1008,3,342B,2005,1,49,0,47,47,0,100,53,47,0,0,0,0,33,0,0,0,1163,2145,1462,2550,4176,2871,1555,2031,2113,920,834,1171,50,1967.00
1009,3,342B,2005,1,49,0,47,47,0,100,55,45,0,0,0,0,43,0,0,0,1233,1565,1131,2469,2701,2103,1847,2158,2156,1118,1243,1407,50,1764.00
1010,3,342B,2005,1,49,0,47,47,0,100,57,43,0,0,0,0,29,0,0,0,1507,1325,1049,2792,2313,2002,1930,2188,1983,1089,1365,1321,50,1428.00
1011,3,342B,2005,1,49,0,49,49,0,100,61,39,0,0,0,0,33,0,0,0,999,1133,959,2097,2007,1952,1661,2000,1867,1085,1333,1259,50,1502.00
1012,3,342B,2005,1,49,0,49,49,0,100,82,18,0,0,0,0,0,0,0,0,938,938,783,2300,1889,1914,1316,1768,1368,824,1203,930,50,1550.00
1013,3,342B,2005,1,49,0,51,51,0,100,55,45,0,0,0,0,45,0,0,0,1431,2576,1362,275,4231,2668,2803,2356,1860,2686,955,1076,50,2130.00
1014,3,342B,2005,1,49,0,53,53,0,100,61,39,0,0,0,0,53,0,0,0,1153,1396,1020,2565,2535,2032,1563,2296,1887,925,1370,1253,50,1710.00
1015,3,342B,2005,1,49,0,53,53,0,100,71,29,0,0,0,0,22,0,0,0,1048,1554,1032,2330,2933,1958,1505,1833,2014,936,1002,1356,50,1940.00
1016,3,342B,2005,1,49,0,53,53,0,100,73,27,0,0,0,0,35,0,0,0,1606,1549,934,3087,2881,2189,1872,1910,1443,981,1057,925,50,1599.00
1017,3,342B,2005,1,49,0,55,55,0,100,61,39,0,0,0,0,27,0,0,0,1258,1741,1211,2574,3094,2220,1707,1987,2119,1010,1048,1349,50,1875.00
1018,3,342B,2005,1,49,0,57,57,0,100,67,33,0,0,0,0,55,0,0,0,1691,2136,1335,1455,3461,2659,2307,2290,1982,1794,1114,1150,50,2133.00
1019,3,342B,2005,1,49,0,59,59,0,100,59,41,0,0,0,0,59,0,0,0,1102,1162,929,1848,1745,1535,2104,2464,2317,1452,1735,1703,50,1724.00
1020,3,342B,2005,1,49,0,59,59,0,100,61,39,0,0,0,0,8,0,0,0,1172,1103,947,1479,1505,1410,3125,3088,2792,2320,2280,2102,50,1540.00
1021,3,342B,2005,1,49,0,59,59,0,100,61,39,0,0,0,0,27,0,0,0,1833,1462,1320,2684,2042,1814,2864,3072,3025,1653,2031,2106,70,1614.00
1022,3,342B,2005,1,49,0,61,61,0,100,69,31,0,0,0,0,0,0,0,0,918,1312,937,1560,1876,1581,1965,2302,2163,1434,1576,1575,50,1690.00
1023,3,342B,2005,1,49,0,61,61,0,100,88,12,0,0,0,0,45,0,0,0,1462,1845,1240,2576,3506,2728,2101,1819,1638,1239,875,937,50,1962.00
1024,3,342B,2005,1,49,0,67,67,0,100,96,4,0,0,0,0,67,0,0,0,1085,1908,1298,2559,3943,3352,1423,1875,1363,842,819,679,50,1957.00
1025,3,342B,2005,1,49,0,69,69,0,100,78,22,0,0,0,0,51,0,0,0,1094,1604,1208,2343,2786,2351,1603,2168,1991,994,1225,1234,50,1862.00
1026,3,342B,2005,1,49,0,69,69,0,100,82,18,0,0,0,0,41,0,0,0,983,1415,1041,2356,3027,2354,1334,1719,1522,825,919,942,50,1865.00
1027,3,342B,2005,1,49,0,76,76,0,100,76,24,0,0,0,0,10,0,0,0,189,2970,1547,112,4534,2985,5863,2421,1992,5734,911,1079,50,2549.00
1028,3,342B,2005,1,49,0,76,76,0,100,76,24,0,0,0,0,57,0,0,0,1166,1869,1141,3043,3808,2450,1296,1847,1738,691,828,1057,50,1845.00
1029,3,342B,2005,1,49,0,76,76,0,100,92,8,0,0,0,0,55,0,0,0,758,2201,1333,1989,4760,2861,1217,1760,1689,816,624,937,50,2077.00
1030,3,342B,2005,1,49,2,20,22,2,98,55,45,0,0,0,2,10,0,0,0,1501,2239,1349,2701,2863,2059,2094,3127,2962,1204,1733,1952,50,1704.00
1031,3,342B,2005,1,49,4,61,65,4,96,82,18,0,2,0,2,47,0,0,0,1109,2542,1520,3072,4569,3035,1213,2211,1965,643,828,1050,50,1880.00
1032,3,342B,2005,1,49,6,14,20,6,94,20,80,0,0,0,6,8,0,0,0,1544,1272,1088,2628,2880,2428,2181,1585,1577,1274,876,966,50,1590.00
1033,3,342B,2005,1,49,8,37,45,8,92,45,55,0,0,0,8,29,0,0,0,1144,1636,1226,2814,3160,2655,1372,1877,1736,770,980,1007,50,1832.00
1034,3,342B,2005,1,49,20,2,22,20,80,51,49,0,0,0,20,0,0,0,0,2451,1977,1629,3735,3809,3061,2655,2412,2150,1198,1055,1129,50,1591.00
1035,3,342B,2005,1,49,24,29,53,24,76,53,47,0,0,0,24,0,0,0,0,1727,1653,1377,3011,3460,3355,2139,1817,1429,1151,880,713,50,1981.00
1036,3,342C,2005,1,49,0,2,2,0,100,100,0,0,0,0,0,2,0,0,0,2092,2262,1209,3767,3557,2090,2164,3000,2566,980,1428,1678,50,1863.00
1037,3,342C,2005,1,49,0,39,39,0,100,78,22,0,0,0,0,24,0,0,0,1423,1664,1145,3094,3055,2201,1601,2060,1995,844,1096,1275,50,1624.00
1038,3,342C,2005,1,49,0,39,39,0,100,80,20,0,0,0,0,27,0,0,0,2039,2019,1339,4168,3618,2508,1866,2579,2167,768,1216,1298,50,1636.00
1039,3,342C,2005,1,49,0,45,45,0,100,45,55,0,0,0,0,31,0,0,0,1182,1355,1089,2405,2393,1989,1760,2197,2156,1079,1350,1442,50,1604.00
1040,3,342C,2005,1,49,0,45,45,0,100,69,31,0,0,0,0,24,0,0,0,1635,1514,965,3189,2851,1869,1933,2069,1989,998,1151,1363,50,1634.00
1041,3,342C,2005,1,49,0,45,45,0,100,71,29,0,0,0,0,27,0,0,0,1368,1791,1146,3214,3270,2180,1476,2106,2089,758,1068,1341,50,1814.00
1042,3,342C,2005,1,49,0,49,49,0,100,84,16,0,0,0,0,33,0,0,0,2086,1752,1227,4100,3129,2336,1987,2073,2073,832,1085,1287,50,1628.00
1043,3,342C,2005,1,49,0,51,51,0,100,55,45,0,0,0,0,43,0,0,0,1464,1392,1094,2927,2456,1958,1860,2168,2145,1028,1313,1443,50,1585.00
1044,3,342C,2005,1,49,0,51,51,0,100,59,41,0,0,0,0,31,0,0,0,875,1474,860,2179,2930,1972,1294,1773,1538,828,970,1033,50,1938.00
1045,3,342C,2005,1,49,0,51,51,0,100,65,35,0,0,0,0,33,0,0,0,1305,1649,1111,2870,2930,2454,1566,1839,1671,870,1008,1021,50,1774.00
1046,3,342C,2005,1,49,0,51,51,0,100,76,24,0,0,0,0,31,0,0,0,1518,1675,1096,3103,3113,2093,1759,2038,1986,926,1070,1298,50,1656.00
1047,3,342C,2005,1,49,0,53,53,0,100,65,35,0,0,0,0,47,0,0,0,2072,1656,1184,4184,3170,2213,1931,2106,2108,792,1092,1344,50,1655.00
1048,3,342C,2005,1,49,0,53,53,0,100,82,18,0,0,0,0,37,0,0,0,1583,1698,971,3402,2939,1427,1679,2479,2258,826,1352,1695,50,1706.00
1049,3,342C,2005,1,49,0,61,61,0,100,61,39,0,0,0,0,45,0,0,0,1161,1504,1150,2217,2002,1982,1869,3106,2295,1191,2070,1536,50,1715.00
1050,3,342C,2005,1,49,0,61,61,0,100,84,16,0,0,0,0,41,0,0,0,1679,1717,1122,3584,3135,2160,1725,2092,2066,815,1093,1332,50,1637.00
1051,3,342C,2005,1,49,0,63,63,0,100,78,22,0,0,0,0,49,0,0,0,1453,1580,1083,2932,2632,1942,1794,2356,2237,981,1375,1509,50,1652.00
1052,3,342C,2005,1,49,0,73,73,0,100,73,27,0,0,0,0,49,0,0,0,1296,1629,1109,2336,2855,2259,2022,2288,1817,1255,1271,1151,50,1800.00
1053,3,342C,2005,1,49,0,73,73,0,100,73,27,0,0,0,0,59,0,0,0,1374,1595,1083,2759,2869,2185,1784,2035,1827,1013,1128,1174,50,1679.00
1054,3,342C,2005,1,49,0,84,84,0,100,90,10,0,0,0,0,71,0,0,0,1771,1509,1041,3854,2747,2001,1714,2026,1999,760,1152,1332,50,1626.00
1055,3,342J,2004,1,49,29,22,51,29,71,71,29,0,0,0,29,4,0,0,0,1573,1732,1522,3558,3860,3644,1579,1565,1491,751,694,699,42,1663.00
1056,3,342J,2005,1,49,0,29,29,0,100,53,47,0,0,0,0,29,0,0,0,-458,2916,1670,-380,4944,2939,5884,2433,2390,6357,823,1304,50,1953.00
1057,3,342J,2005,1,49,0,39,39,0,100,67,33,0,0,0,0,33,0,0,0,1001,3380,1518,1061,5444,3084,2581,2621,1861,2175,769,984,50,2059.00
1058,3,342J,2005,1,49,0,47,47,0,100,53,47,0,0,0,0,10,0,0,0,1440,1645,1101,2514,2999,2127,2198,2293,1954,1314,1238,1268,50,1692.00
1059,3,342J,2005,1,49,0,51,51,0,100,57,43,0,0,0,0,35,0,0,0,1168,1758,1351,2452,3152,2689,1746,2416,1894,1064,1259,1091,50,1650.00
1060,3,342J,2005,1,49,0,53,53,0,100,61,39,0,0,0,0,53,0,0,0,1124,1535,1033,2256,2744,2030,1801,2163,1908,1138,1233,1267,50,1892.00
1061,3,342J,2005,1,49,0,65,65,0,100,73,27,0,0,0,0,59,0,0,0,-257,1928,1404,972,3558,2795,4453,2045,1929,4355,972,1086,50,2033.00
1062,3,342J,2005,1,49,4,0,4,4,96,67,33,4,0,0,0,0,0,0,100,1576,1719,1163,3221,3524,2348,1823,1934,1923,939,927,1191,50,1677.00
1063,3,M341A,2005,1,49,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,506,898,702,489,847,622,4124,4605,4849,3742,3885,4281,30,1760.00
1064,3,M341A,2005,1,49,0,0,0,0,100,61,39,0,0,0,0,0,0,0,0,400,1075,522,596,748,990,2162,2394,1844,1919,2063,1513,30,1819.00
1065,3,M341A,2005,1,49,0,0,0,0,100,80,20,0,0,0,0,0,0,0,0,-778,1878,1289,-342,2787,2124,5954,2680,2417,6390,1515,1572,50,2687.00
1066,3,M341A,2005,1,49,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,2638,7288,2727,4289,8572,4354,2652,4792,3310,1063,368,1302,80,1727.00
1067,3,M341A,2005,1,49,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,2189,5928,2742,4288,8545,4426,2124,3627,3050,852,284,1188,80,1879.00
1068,3,M341A,2005,1,49,0,6,6,0,100,73,27,0,0,0,0,2,0,0,0,2045,2727,1227,3451,4721,2087,2443,2866,2882,1192,1027,1890,70,1955.00
1069,3,M341A,2005,1,49,0,22,22,0,100,67,33,0,0,0,0,0,0,0,0,889,1425,883,1025,1701,1182,3095,3955,3355,2518,2802,2650,50,1789.00
1070,3,M341A,2005,1,49,0,24,24,0,100,35,65,0,0,0,0,0,0,0,0,860,1403,997,1020,1737,1319,2997,3071,2961,2442,2162,2270,50,1721.00
1071,3,M341A,2005,1,49,0,24,24,0,100,55,45,0,0,0,0,2,0,0,0,954,2625,1076,612,4186,2064,4180,2530,2258,3801,1036,1484,50,2059.00
1072,3,M341A,2005,1,49,0,27,27,0,100,29,71,0,0,0,0,0,0,0,0,1133,1179,922,1577,1528,1668,2724,3128,2152,1982,2308,1537,50,1717.00
1073,3,M341A,2005,1,49,0,27,27,0,100,73,27,0,0,0,0,16,0,0,0,1247,1831,1196,1547,2922,1942,3181,2762,2757,2329,1513,1860,50,1825.00
1074,3,M341A,2005,1,49,0,35,35,0,100,57,43,0,0,0,0,0,0,0,0,937,1640,1124,1174,1896,1570,2831,3657,2902,2244,2489,2117,50,1757.00
1075,3,M341A,2005,1,49,0,39,39,0,100,49,51,0,0,0,0,0,0,0,0,1090,2095,1293,1387,2653,2228,2533,3268,2205,1916,1903,1404,50,1459.00
1076,3,M341A,2005,1,49,0,39,39,0,100,100,0,0,0,0,0,0,0,0,0,1453,1854,1063,1740,2428,1731,3151,3384,2801,2219,2077,1974,50,1843.00
1077,3,M341A,2005,1,49,0,41,41,0,100,41,59,0,0,0,0,2,0,0,0,1438,1562,1046,2728,2833,2001,1933,2058,1956,1104,1149,1304,50,1746.00
1078,3,M341A,2005,1,49,0,41,41,0,100,41,59,0,0,0,0,20,0,0,0,1256,1492,1020,1822,1822,1764,2520,3164,2174,1744,2185,1523,50,1598.00
1079,3,M341A,2005,1,49,0,41,41,0,100,78,22,0,0,0,0,35,0,0,0,1261,1399,1346,1532,2246,2374,3133,2582,2242,2301,1635,1381,50,1853.00
1080,3,M341A,2005,1,49,0,43,43,0,100,45,55,0,0,0,0,0,0,0,0,1293,1479,1155,1733,1884,1958,2826,3380,2480,1991,2309,1675,50,1819.00
1081,3,M341A,2005,1,49,0,45,45,0,100,47,53,0,0,0,0,45,0,0,0,1340,3081,1190,2089,2695,1939,2396,2403,2435,1568,1380,1644,50,1837.00
1082,3,M341A,2005,1,49,0,45,45,0,100,53,47,0,0,0,0,29,0,0,0,1066,1520,1304,2219,3048,2744,1655,1874,1714,1054,1004,976,50,1774.00
1083,3,M341A,2005,1,49,0,45,45,0,100,53,47,0,0,0,0,45,0,0,0,1117,1406,1128,1554,2329,1605,2377,2472,2721,1738,1538,1969,50,1785.00
1084,3,M341A,2005,1,49,0,45,45,0,100,61,39,0,0,0,0,0,0,0,0,2263,2005,1174,3991,3626,2180,2251,2271,2243,967,1062,1441,50,1803.00
1085,3,M341A,2005,1,49,0,45,45,0,100,61,39,0,0,0,0,6,0,0,0,1153,1490,1200,2384,2950,2353,1691,2099,1913,1040,1146,1185,50,1790.00
1086,3,M341A,2005,1,49,0,45,45,0,100,69,31,0,0,0,0,0,0,0,0,1123,1862,1047,1463,2925,1936,2803,2513,2127,2089,1381,1436,50,1806.00
1087,3,M341A,2005,1,49,0,45,45,0,100,71,29,0,0,0,0,10,0,0,0,1478,1780,1297,2155,3303,2271,2528,2110,2399,1649,1065,1511,50,1610.00
1088,3,M341A,2005,1,49,0,45,45,0,100,71,29,0,0,0,0,24,0,0,0,1257,2481,1688,1388,4251,3069,2618,2260,2355,2048,912,1252,50,1861.00
1089,3,M341A,2005,1,49,0,45,45,0,100,71,29,0,0,0,0,41,0,0,0,1398,1688,1754,2009,3214,2726,2406,1921,2797,1601,986,1598,50,1948.00
1090,3,M341A,2005,1,49,0,45,45,0,100,86,14,0,0,0,0,45,0,0,0,1220,1493,1065,1660,1861,1509,2734,3253,2844,1956,2232,2099,50,1918.00
1091,3,M341A,2005,1,49,0,45,45,0,100,88,12,0,0,0,0,29,0,0,0,1114,1641,1221,1598,2535,2025,2503,2711,2465,1813,1616,1641,50,1782.00
1092,3,M341A,2005,1,49,0,47,47,0,100,47,53,0,0,0,0,20,0,0,0,1186,1478,1068,1660,1912,2121,2394,2755,1856,1713,1871,1207,50,1838.00
1093,3,M341A,2005,1,49,0,47,47,0,100,53,47,0,0,0,0,39,0,0,0,1653,1841,1177,2739,3491,2306,2492,2000,1957,1419,965,1221,50,1872.00
1094,3,M341A,2005,1,49,0,47,47,0,100,69,31,0,0,0,0,14,0,0,0,2368,1951,1341,4180,3523,2340,2229,2265,2369,914,1085,1470,50,1732.00
1095,3,M341A,2005,1,49,0,47,47,0,100,76,24,0,0,0,0,18,0,0,0,2493,2664,1555,4195,4559,2820,2326,2528,2397,953,945,1343,50,1886.00
1096,3,M341A,2005,1,49,0,47,47,0,100,82,18,0,0,0,0,0,0,0,0,1130,1696,1167,2146,2671,2020,1850,2661,2204,1196,1537,1463,50,1898.00
1097,3,M341A,2005,1,49,0,47,47,0,100,86,14,0,0,0,0,0,0,0,0,1077,1258,1042,1577,1814,1694,2325,2508,2437,1692,1749,1734,50,1809.00
1098,3,M341A,2005,1,49,0,49,49,0,100,49,51,0,0,0,0,0,0,0,0,946,1199,1058,1228,1508,1519,2866,3444,3046,2241,2531,2246,50,1590.00
1099,3,M341A,2005,1,49,0,49,49,0,100,49,51,0,0,0,0,0,0,0,0,1055,1444,1121,1468,1943,1843,2701,3174,2600,2009,2141,1792,50,1625.00
1100,3,M341A,2005,1,49,0,51,51,0,100,51,49,0,0,0,0,2,0,0,0,1048,1904,1194,1311,2156,1684,2654,3297,2753,2040,2127,1962,50,1702.00
1101,3,M341A,2005,1,49,0,51,51,0,100,51,49,0,0,0,0,14,0,0,0,1198,1560,1009,2520,3271,2307,1663,1746,1532,993,885,957,50,1866.00
1102,3,M341A,2005,1,49,0,51,51,0,100,53,47,0,0,0,0,0,0,0,0,1026,1395,931,1387,2243,1807,2493,2247,1911,1886,1424,1326,50,1742.00
1103,3,M341A,2005,1,49,0,51,51,0,100,55,45,0,0,0,0,45,0,0,0,1163,1200,935,2299,1688,1867,1839,2935,1853,1153,2080,1270,50,1593.00
1104,3,M341A,2005,1,49,0,51,51,0,100,59,41,0,0,0,0,51,0,0,0,1481,1969,1342,2480,2864,2191,2345,2833,2596,1413,1544,1664,50,1783.00
1105,3,M341A,2005,1,49,0,51,51,0,100,63,37,0,0,0,0,8,0,0,0,2011,1864,1237,3721,3821,2510,2052,2233,1929,939,989,1153,50,1704.00
1106,3,M341A,2005,1,49,0,51,51,0,100,82,18,0,0,0,0,18,0,0,0,1016,1942,1290,1335,2189,1637,2371,3248,2727,1814,2084,1961,50,1900.00
1107,3,M341A,2005,1,49,0,53,53,0,100,55,45,0,0,0,0,18,0,0,0,1097,1553,1262,1407,2025,2089,2714,2965,2471,2044,1966,1626,50,1790.00
1108,3,M341A,2005,1,49,0,53,53,0,100,86,14,0,0,0,0,0,0,0,0,1119,1468,1147,1530,2144,1879,2785,2806,2523,2046,1817,1725,50,1817.00
1109,3,M341A,2005,1,49,0,55,55,0,100,57,43,0,0,0,0,0,0,0,0,1242,1618,1236,1812,2703,2145,2597,2465,2290,1801,1392,1482,50,1656.00
1110,3,M341A,2005,1,49,0,55,55,0,100,57,43,0,0,0,0,55,0,0,0,1224,1225,976,2341,2183,1776,1902,2197,2132,1181,1422,1490,50,1533.00
1111,3,M341A,2005,1,49,0,55,55,0,100,57,43,0,0,0,0,55,0,0,0,1260,1511,1265,1839,2807,2397,2569,2019,1979,1771,1129,1213,50,1652.00
1112,3,M341A,2005,1,49,0,55,55,0,100,59,41,0,0,0,0,35,0,0,0,1242,1481,1165,1699,2796,2369,2537,2010,1807,1806,1132,1118,50,1789.00
1113,3,M341A,2005,1,49,0,55,55,0,100,73,27,0,0,0,0,2,0,0,0,1760,1991,1333,3635,3506,2416,1807,2240,2342,844,1077,1430,50,1664.00
1114,3,M341A,2005,1,49,0,55,55,0,100,94,6,0,0,0,0,2,0,0,0,1176,1521,1126,2183,2035,2222,1986,2947,1920,1276,1951,1223,50,1888.00
1115,3,M341A,2005,1,49,0,57,57,0,100,57,43,0,0,0,0,57,0,0,0,1158,1686,1085,2333,2570,1993,1728,2597,2080,1074,1555,1389,50,1850.00
